Tempo;Deslocamento;Força;Tensão à tração;Deformação à tração (Deslocamento)
(s);(mm);(kN);(MPa);(%)
"10,7";"0,2";"4,4";"101,9";"0,2"
"10,7";"0,2";"4,4";"102,0";"0,2"
"10,8";"0,2";"4,4";"102,1";"0,2"
"10,8";"0,2";"4,4";"102,3";"0,2"
"10,8";"0,2";"4,4";"102,4";"0,2"
"10,8";"0,2";"4,4";"102,5";"0,2"
"10,8";"0,2";"4,5";"102,7";"0,2"
"10,9";"0,2";"4,5";"102,8";"0,2"
"10,9";"0,2";"4,5";"102,9";"0,2"
"10,9";"0,2";"4,5";"103,1";"0,2"
"10,9";"0,2";"4,5";"103,3";"0,2"
"10,9";"0,2";"4,5";"103,4";"0,2"
"11,0";"0,2";"4,5";"103,6";"0,2"
"11,0";"0,2";"4,5";"103,7";"0,2"
"11,0";"0,2";"4,5";"103,9";"0,2"
"11,0";"0,2";"4,5";"104,0";"0,2"
"11,0";"0,2";"4,5";"104,1";"0,2"
"11,1";"0,2";"4,5";"104,3";"0,2"
"11,1";"0,2";"4,5";"104,4";"0,2"
"11,1";"0,2";"4,5";"104,5";"0,2"
"11,1";"0,2";"4,5";"104,6";"0,2"
"11,1";"0,2";"4,5";"104,8";"0,2"
"11,2";"0,2";"4,6";"104,9";"0,2"
"11,2";"0,2";"4,6";"105,1";"0,2"
"11,2";"0,2";"4,6";"105,2";"0,2"
"11,2";"0,2";"4,6";"105,4";"0,2"
"11,2";"0,2";"4,6";"105,5";"0,2"
"11,3";"0,2";"4,6";"105,7";"0,2"
"11,3";"0,2";"4,6";"105,8";"0,2"
"11,3";"0,2";"4,6";"106,0";"0,2"
"11,3";"0,2";"4,6";"106,1";"0,2"
"11,3";"0,2";"4,6";"106,3";"0,2"
"11,4";"0,2";"4,6";"106,4";"0,2"
"11,4";"0,2";"4,6";"106,5";"0,2"
"11,4";"0,2";"4,6";"106,7";"0,2"
"11,4";"0,2";"4,6";"106,8";"0,2"
"11,4";"0,2";"4,6";"106,9";"0,2"
"11,5";"0,2";"4,6";"107,1";"0,2"
"11,5";"0,2";"4,7";"107,2";"0,2"
"11,5";"0,2";"4,7";"107,4";"0,2"
"11,5";"0,2";"4,7";"107,5";"0,2"
"11,5";"0,2";"4,7";"107,7";"0,2"
"11,6";"0,2";"4,7";"107,8";"0,2"
"11,6";"0,2";"4,7";"108,0";"0,2"
"11,6";"0,2";"4,7";"108,1";"0,2"
"11,6";"0,2";"4,7";"108,2";"0,2"
"11,6";"0,2";"4,7";"108,4";"0,2"
"11,7";"0,2";"4,7";"108,5";"0,2"
"11,7";"0,2";"4,7";"108,6";"0,2"
"11,7";"0,2";"4,7";"108,8";"0,2"
"11,7";"0,2";"4,7";"108,9";"0,2"
"11,7";"0,2";"4,7";"109,0";"0,2"
"11,8";"0,2";"4,7";"109,2";"0,2"
"11,8";"0,2";"4,7";"109,3";"0,2"
"11,8";"0,2";"4,7";"109,5";"0,2"
"11,8";"0,2";"4,8";"109,7";"0,2"
"11,8";"0,2";"4,8";"109,8";"0,2"
"11,9";"0,2";"4,8";"109,9";"0,2"
"11,9";"0,2";"4,8";"110,1";"0,2"
"11,9";"0,2";"4,8";"110,2";"0,2"
"11,9";"0,2";"4,8";"110,3";"0,2"
"11,9";"0,2";"4,8";"110,5";"0,2"
"12,0";"0,2";"4,8";"110,6";"0,2"
"12,0";"0,2";"4,8";"110,7";"0,2"
"12,0";"0,2";"4,8";"110,9";"0,2"
"12,0";"0,2";"4,8";"111,0";"0,2"
"12,0";"0,2";"4,8";"111,1";"0,2"
"12,1";"0,2";"4,8";"111,3";"0,2"
"12,1";"0,2";"4,8";"111,5";"0,2"
"12,1";"0,2";"4,8";"111,6";"0,2"
"12,1";"0,2";"4,8";"111,8";"0,2"
"12,1";"0,2";"4,9";"111,9";"0,2"
"12,2";"0,2";"4,9";"112,1";"0,2"
"12,2";"0,2";"4,9";"112,2";"0,2"
"12,2";"0,2";"4,9";"112,3";"0,2"
"12,2";"0,2";"4,9";"112,5";"0,2"
"12,2";"0,2";"4,9";"112,6";"0,2"
"12,3";"0,2";"4,9";"112,7";"0,2"
"12,3";"0,2";"4,9";"112,8";"0,2"
"12,3";"0,2";"4,9";"113,0";"0,2"
"12,3";"0,2";"4,9";"113,1";"0,2"
"12,3";"0,2";"4,9";"113,3";"0,2"
"12,4";"0,2";"4,9";"113,4";"0,2"
"12,4";"0,2";"4,9";"113,6";"0,2"
"12,4";"0,2";"4,9";"113,7";"0,2"
"12,4";"0,2";"4,9";"113,9";"0,2"
"12,4";"0,2";"4,9";"114,0";"0,2"
"12,5";"0,2";"5,0";"114,2";"0,2"
"12,5";"0,2";"5,0";"114,3";"0,2"
"12,5";"0,2";"5,0";"114,4";"0,2"
"12,5";"0,2";"5,0";"114,5";"0,2"
"12,5";"0,2";"5,0";"114,7";"0,2"
"12,6";"0,2";"5,0";"114,8";"0,2"
"12,6";"0,2";"5,0";"114,9";"0,2"
"12,6";"0,2";"5,0";"115,0";"0,2"
"12,6";"0,2";"5,0";"115,2";"0,2"
"12,6";"0,2";"5,0";"115,3";"0,2"
"12,7";"0,2";"5,0";"115,5";"0,2"
"12,7";"0,2";"5,0";"115,6";"0,2"
"12,7";"0,2";"5,0";"115,8";"0,2"
"12,7";"0,2";"5,0";"115,9";"0,2"
"12,7";"0,2";"5,0";"116,1";"0,2"
"12,8";"0,2";"5,0";"116,2";"0,2"
"12,8";"0,2";"5,0";"116,3";"0,2"
"12,8";"0,2";"5,1";"116,5";"0,2"
"12,8";"0,2";"5,1";"116,6";"0,2"
"12,8";"0,2";"5,1";"116,7";"0,2"
"12,9";"0,2";"5,1";"116,8";"0,2"
"12,9";"0,2";"5,1";"117,0";"0,2"
"12,9";"0,2";"5,1";"117,1";"0,2"
"12,9";"0,2";"5,1";"117,3";"0,2"
"12,9";"0,2";"5,1";"117,4";"0,2"
"13,0";"0,2";"5,1";"117,6";"0,2"
"13,0";"0,2";"5,1";"117,7";"0,2"
"13,0";"0,2";"5,1";"117,9";"0,2"
"13,0";"0,2";"5,1";"118,0";"0,2"
"13,0";"0,2";"5,1";"118,2";"0,2"
"13,1";"0,2";"5,1";"118,3";"0,2"
"13,1";"0,2";"5,1";"118,4";"0,2"
"13,1";"0,2";"5,1";"118,5";"0,2"
"13,1";"0,2";"5,1";"118,7";"0,2"
"13,1";"0,2";"5,2";"118,8";"0,2"
"13,2";"0,2";"5,2";"118,9";"0,2"
"13,2";"0,2";"5,2";"119,1";"0,2"
"13,2";"0,2";"5,2";"119,2";"0,2"
"13,2";"0,2";"5,2";"119,4";"0,2"
"13,2";"0,2";"5,2";"119,5";"0,2"
"13,3";"0,2";"5,2";"119,7";"0,2"
"13,3";"0,2";"5,2";"119,8";"0,2"
"13,3";"0,2";"5,2";"120,0";"0,2"
"13,3";"0,2";"5,2";"120,1";"0,2"
"13,3";"0,2";"5,2";"120,2";"0,2"
"13,4";"0,2";"5,2";"120,4";"0,2"
"13,4";"0,2";"5,2";"120,5";"0,2"
"13,4";"0,2";"5,2";"120,6";"0,2"
"13,4";"0,2";"5,2";"120,7";"0,2"
"13,4";"0,2";"5,2";"120,8";"0,2"
"13,5";"0,2";"5,2";"121,0";"0,2"
"13,5";"0,2";"5,3";"121,1";"0,2"
"13,5";"0,2";"5,3";"121,3";"0,2"
"13,5";"0,2";"5,3";"121,4";"0,2"
"13,5";"0,2";"5,3";"121,6";"0,2"
"13,6";"0,2";"5,3";"121,7";"0,2"
"13,6";"0,2";"5,3";"121,9";"0,2"
"13,6";"0,2";"5,3";"122,0";"0,2"
"13,6";"0,2";"5,3";"122,2";"0,2"
"13,6";"0,2";"5,3";"122,3";"0,2"
"13,7";"0,2";"5,3";"122,4";"0,2"
"13,7";"0,2";"5,3";"122,5";"0,2"
"13,7";"0,2";"5,3";"122,7";"0,2"
"13,7";"0,2";"5,3";"122,8";"0,2"
"13,7";"0,2";"5,3";"122,9";"0,2"
"13,8";"0,2";"5,3";"123,1";"0,2"
"13,8";"0,2";"5,3";"123,2";"0,2"
"13,8";"0,2";"5,3";"123,3";"0,2"
"13,8";"0,2";"5,4";"123,5";"0,2"
"13,8";"0,2";"5,4";"123,6";"0,2"
"13,9";"0,2";"5,4";"123,8";"0,2"
"13,9";"0,2";"5,4";"123,9";"0,2"
"13,9";"0,2";"5,4";"124,1";"0,2"
"13,9";"0,2";"5,4";"124,2";"0,2"
"13,9";"0,2";"5,4";"124,4";"0,2"
"14,0";"0,2";"5,4";"124,5";"0,2"
"14,0";"0,2";"5,4";"124,6";"0,2"
"14,0";"0,2";"5,4";"124,7";"0,2"
"14,0";"0,2";"5,4";"124,8";"0,2"
"14,0";"0,2";"5,4";"125,0";"0,2"
"14,1";"0,2";"5,4";"125,1";"0,2"
"14,1";"0,2";"5,4";"125,2";"0,2"
"14,1";"0,2";"5,4";"125,4";"0,2"
"14,1";"0,2";"5,4";"125,5";"0,2"
"14,1";"0,2";"5,5";"125,7";"0,2"
"14,2";"0,2";"5,5";"125,9";"0,2"
"14,2";"0,2";"5,5";"126,0";"0,2"
"14,2";"0,2";"5,5";"126,1";"0,2"
"14,2";"0,2";"5,5";"126,3";"0,2"
"14,2";"0,2";"5,5";"126,4";"0,2"
"14,3";"0,2";"5,5";"126,5";"0,2"
"14,3";"0,2";"5,5";"126,6";"0,2"
"14,3";"0,2";"5,5";"126,8";"0,2"
"14,3";"0,2";"5,5";"126,9";"0,2"
"14,3";"0,2";"5,5";"127,0";"0,2"
"14,4";"0,2";"5,5";"127,2";"0,2"
"14,4";"0,2";"5,5";"127,3";"0,2"
"14,4";"0,2";"5,5";"127,4";"0,2"
"14,4";"0,2";"5,5";"127,6";"0,2"
"14,4";"0,2";"5,5";"127,7";"0,2"
"14,5";"0,2";"5,5";"127,9";"0,2"
"14,5";"0,2";"5,6";"128,0";"0,2"
"14,5";"0,2";"5,6";"128,2";"0,2"
"14,5";"0,2";"5,6";"128,3";"0,2"
"14,5";"0,2";"5,6";"128,4";"0,2"
"14,6";"0,2";"5,6";"128,5";"0,2"
"14,6";"0,2";"5,6";"128,6";"0,2"
"14,6";"0,2";"5,6";"128,8";"0,2"
"14,6";"0,2";"5,6";"128,9";"0,2"
"14,6";"0,2";"5,6";"129,0";"0,2"
"14,7";"0,2";"5,6";"129,2";"0,2"
"14,7";"0,2";"5,6";"129,3";"0,2"
"14,7";"0,2";"5,6";"129,5";"0,2"
"14,7";"0,2";"5,6";"129,6";"0,2"
"14,7";"0,2";"5,6";"129,8";"0,2"
"14,8";"0,2";"5,6";"129,9";"0,2"
"14,8";"0,2";"5,6";"130,1";"0,2"
"14,8";"0,2";"5,6";"130,2";"0,2"
"14,8";"0,2";"5,7";"130,3";"0,2"
"14,8";"0,2";"5,7";"130,4";"0,2"
"14,9";"0,2";"5,7";"130,6";"0,2"
"14,9";"0,2";"5,7";"130,7";"0,2"
"14,9";"0,2";"5,7";"130,8";"0,2"
"14,9";"0,2";"5,7";"130,9";"0,2"
"14,9";"0,2";"5,7";"131,1";"0,2"
"15,0";"0,2";"5,7";"131,2";"0,2"
"15,0";"0,2";"5,7";"131,4";"0,2"
"15,0";"0,2";"5,7";"131,5";"0,2"
"15,0";"0,2";"5,7";"131,7";"0,2"
"15,0";"0,2";"5,7";"131,8";"0,2"
"15,1";"0,3";"5,7";"132,0";"0,3"
"15,1";"0,3";"5,7";"132,1";"0,3"
"15,1";"0,3";"5,7";"132,2";"0,3"
"15,1";"0,3";"5,7";"132,3";"0,3"
"15,1";"0,3";"5,7";"132,5";"0,3"
"15,2";"0,3";"5,8";"132,6";"0,3"
"15,2";"0,3";"5,8";"132,7";"0,3"
"15,2";"0,3";"5,8";"132,8";"0,3"
"15,2";"0,3";"5,8";"133,0";"0,3"
"15,2";"0,3";"5,8";"133,1";"0,3"
"15,3";"0,3";"5,8";"133,2";"0,3"
"15,3";"0,3";"5,8";"133,4";"0,3"
"15,3";"0,3";"5,8";"133,5";"0,3"
"15,3";"0,3";"5,8";"133,7";"0,3"
"15,3";"0,3";"5,8";"133,8";"0,3"
"15,4";"0,3";"5,8";"134,0";"0,3"
"15,4";"0,3";"5,8";"134,1";"0,3"
"15,4";"0,3";"5,8";"134,2";"0,3"
"15,4";"0,3";"5,8";"134,3";"0,3"
"15,4";"0,3";"5,8";"134,5";"0,3"
"15,5";"0,3";"5,8";"134,6";"0,3"
"15,5";"0,3";"5,8";"134,7";"0,3"
"15,5";"0,3";"5,8";"134,8";"0,3"
"15,5";"0,3";"5,9";"135,0";"0,3"
"15,5";"0,3";"5,9";"135,1";"0,3"
"15,6";"0,3";"5,9";"135,3";"0,3"
"15,6";"0,3";"5,9";"135,4";"0,3"
"15,6";"0,3";"5,9";"135,5";"0,3"
"15,6";"0,3";"5,9";"135,7";"0,3"
"15,6";"0,3";"5,9";"135,8";"0,3"
"15,7";"0,3";"5,9";"136,0";"0,3"
"15,7";"0,3";"5,9";"136,1";"0,3"
"15,7";"0,3";"5,9";"136,2";"0,3"
"15,7";"0,3";"5,9";"136,3";"0,3"
"15,7";"0,3";"5,9";"136,5";"0,3"
"15,8";"0,3";"5,9";"136,6";"0,3"
"15,8";"0,3";"5,9";"136,7";"0,3"
"15,8";"0,3";"5,9";"136,8";"0,3"
"15,8";"0,3";"5,9";"137,0";"0,3"
"15,8";"0,3";"5,9";"137,1";"0,3"
"15,9";"0,3";"6,0";"137,3";"0,3"
"15,9";"0,3";"6,0";"137,4";"0,3"
"15,9";"0,3";"6,0";"137,6";"0,3"
"15,9";"0,3";"6,0";"137,7";"0,3"
"15,9";"0,3";"6,0";"137,8";"0,3"
"16,0";"0,3";"6,0";"138,0";"0,3"
"16,0";"0,3";"6,0";"138,1";"0,3"
"16,0";"0,3";"6,0";"138,2";"0,3"
"16,0";"0,3";"6,0";"138,3";"0,3"
"16,0";"0,3";"6,0";"138,4";"0,3"
"16,1";"0,3";"6,0";"138,6";"0,3"
"16,1";"0,3";"6,0";"138,7";"0,3"
"16,1";"0,3";"6,0";"138,8";"0,3"
"16,1";"0,3";"6,0";"139,0";"0,3"
"16,1";"0,3";"6,0";"139,1";"0,3"
"16,2";"0,3";"6,0";"139,2";"0,3"
"16,2";"0,3";"6,0";"139,4";"0,3"
"16,2";"0,3";"6,1";"139,5";"0,3"
"16,2";"0,3";"6,1";"139,7";"0,3"
"16,2";"0,3";"6,1";"139,8";"0,3"
"16,3";"0,3";"6,1";"139,9";"0,3"
"16,3";"0,3";"6,1";"140,0";"0,3"
"16,3";"0,3";"6,1";"140,1";"0,3"
"16,3";"0,3";"6,1";"140,3";"0,3"
"16,3";"0,3";"6,1";"140,4";"0,3"
"16,4";"0,3";"6,1";"140,5";"0,3"
"16,4";"0,3";"6,1";"140,6";"0,3"
"16,4";"0,3";"6,1";"140,8";"0,3"
"16,4";"0,3";"6,1";"140,9";"0,3"
"16,4";"0,3";"6,1";"141,0";"0,3"
"16,5";"0,3";"6,1";"141,2";"0,3"
"16,5";"0,3";"6,1";"141,3";"0,3"
"16,5";"0,3";"6,1";"141,5";"0,3"
"16,5";"0,3";"6,1";"141,6";"0,3"
"16,5";"0,3";"6,1";"141,7";"0,3"
"16,6";"0,3";"6,2";"141,9";"0,3"
"16,6";"0,3";"6,2";"142,0";"0,3"
"16,6";"0,3";"6,2";"142,1";"0,3"
"16,6";"0,3";"6,2";"142,2";"0,3"
"16,6";"0,3";"6,2";"142,3";"0,3"
"16,7";"0,3";"6,2";"142,5";"0,3"
"16,7";"0,3";"6,2";"142,6";"0,3"
"16,7";"0,3";"6,2";"142,7";"0,3"
"16,7";"0,3";"6,2";"142,9";"0,3"
"16,7";"0,3";"6,2";"143,0";"0,3"
"16,8";"0,3";"6,2";"143,2";"0,3"
"16,8";"0,3";"6,2";"143,3";"0,3"
"16,8";"0,3";"6,2";"143,4";"0,3"
"16,8";"0,3";"6,2";"143,6";"0,3"
"16,8";"0,3";"6,2";"143,7";"0,3"
"16,9";"0,3";"6,2";"143,8";"0,3"
"16,9";"0,3";"6,2";"143,9";"0,3"
"16,9";"0,3";"6,2";"144,0";"0,3"
"16,9";"0,3";"6,3";"144,1";"0,3"
"16,9";"0,3";"6,3";"144,3";"0,3"
"17,0";"0,3";"6,3";"144,4";"0,3"
"17,0";"0,3";"6,3";"144,5";"0,3"
"17,0";"0,3";"6,3";"144,6";"0,3"
"17,0";"0,3";"6,3";"144,8";"0,3"
"17,0";"0,3";"6,3";"144,9";"0,3"
"17,1";"0,3";"6,3";"145,1";"0,3"
"17,1";"0,3";"6,3";"145,2";"0,3"
"17,1";"0,3";"6,3";"145,3";"0,3"
"17,1";"0,3";"6,3";"145,5";"0,3"
"17,1";"0,3";"6,3";"145,6";"0,3"
"17,2";"0,3";"6,3";"145,7";"0,3"
"17,2";"0,3";"6,3";"145,8";"0,3"
"17,2";"0,3";"6,3";"145,9";"0,3"
"17,2";"0,3";"6,3";"146,1";"0,3"
"17,2";"0,3";"6,3";"146,2";"0,3"
"17,3";"0,3";"6,3";"146,3";"0,3"
"17,3";"0,3";"6,4";"146,4";"0,3"
"17,3";"0,3";"6,4";"146,6";"0,3"
"17,3";"0,3";"6,4";"146,7";"0,3"
"17,3";"0,3";"6,4";"146,9";"0,3"
"17,4";"0,3";"6,4";"147,0";"0,3"
"17,4";"0,3";"6,4";"147,1";"0,3"
"17,4";"0,3";"6,4";"147,3";"0,3"
"17,4";"0,3";"6,4";"147,4";"0,3"
"17,4";"0,3";"6,4";"147,5";"0,3"
"17,5";"0,3";"6,4";"147,6";"0,3"
"17,5";"0,3";"6,4";"147,7";"0,3"
"17,5";"0,3";"6,4";"147,8";"0,3"
"17,5";"0,3";"6,4";"148,0";"0,3"
"17,5";"0,3";"6,4";"148,1";"0,3"
"17,6";"0,3";"6,4";"148,2";"0,3"
"17,6";"0,3";"6,4";"148,4";"0,3"
"17,6";"0,3";"6,4";"148,5";"0,3"
"17,6";"0,3";"6,4";"148,7";"0,3"
"17,6";"0,3";"6,5";"148,8";"0,3"
"17,7";"0,3";"6,5";"148,9";"0,3"
"17,7";"0,3";"6,5";"149,1";"0,3"
"17,7";"0,3";"6,5";"149,2";"0,3"
"17,7";"0,3";"6,5";"149,3";"0,3"
"17,7";"0,3";"6,5";"149,4";"0,3"
"17,8";"0,3";"6,5";"149,5";"0,3"
"17,8";"0,3";"6,5";"149,6";"0,3"
"17,8";"0,3";"6,5";"149,7";"0,3"
"17,8";"0,3";"6,5";"149,8";"0,3"
"17,8";"0,3";"6,5";"150,0";"0,3"
"17,9";"0,3";"6,5";"150,1";"0,3"
"17,9";"0,3";"6,5";"150,2";"0,3"
"17,9";"0,3";"6,5";"150,4";"0,3"
"17,9";"0,3";"6,5";"150,5";"0,3"
"17,9";"0,3";"6,5";"150,6";"0,3"
"18,0";"0,3";"6,5";"150,8";"0,3"
"18,0";"0,3";"6,5";"150,9";"0,3"
"18,0";"0,3";"6,5";"151,0";"0,3"
"18,0";"0,3";"6,6";"151,1";"0,3"
"18,0";"0,3";"6,6";"151,2";"0,3"
"18,1";"0,3";"6,6";"151,3";"0,3"
"18,1";"0,3";"6,6";"151,4";"0,3"
"18,1";"0,3";"6,6";"151,6";"0,3"
"18,1";"0,3";"6,6";"151,7";"0,3"
"18,1";"0,3";"6,6";"151,8";"0,3"
"18,2";"0,3";"6,6";"151,9";"0,3"
"18,2";"0,3";"6,6";"152,1";"0,3"
"18,2";"0,3";"6,6";"152,2";"0,3"
"18,2";"0,3";"6,6";"152,3";"0,3"
"18,2";"0,3";"6,6";"152,5";"0,3"
"18,3";"0,3";"6,6";"152,6";"0,3"
"18,3";"0,3";"6,6";"152,7";"0,3"
"18,3";"0,3";"6,6";"152,8";"0,3"
"18,3";"0,3";"6,6";"152,9";"0,3"
"18,3";"0,3";"6,6";"153,0";"0,3"
"18,4";"0,3";"6,6";"153,2";"0,3"
"18,4";"0,3";"6,6";"153,3";"0,3"
"18,4";"0,3";"6,7";"153,4";"0,3"
"18,4";"0,3";"6,7";"153,5";"0,3"
"18,4";"0,3";"6,7";"153,6";"0,3"
"18,5";"0,3";"6,7";"153,8";"0,3"
"18,5";"0,3";"6,7";"153,9";"0,3"
"18,5";"0,3";"6,7";"154,0";"0,3"
"18,5";"0,3";"6,7";"154,1";"0,3"
"18,5";"0,3";"6,7";"154,3";"0,3"
"18,6";"0,3";"6,7";"154,4";"0,3"
"18,6";"0,3";"6,7";"154,5";"0,3"
"18,6";"0,3";"6,7";"154,6";"0,3"
"18,6";"0,3";"6,7";"154,7";"0,3"
"18,6";"0,3";"6,7";"154,8";"0,3"
"18,7";"0,3";"6,7";"154,9";"0,3"
"18,7";"0,3";"6,7";"155,0";"0,3"
"18,7";"0,3";"6,7";"155,2";"0,3"
"18,7";"0,3";"6,7";"155,3";"0,3"
"18,7";"0,3";"6,7";"155,4";"0,3"
"18,8";"0,3";"6,7";"155,5";"0,3"
"18,8";"0,3";"6,8";"155,7";"0,3"
"18,8";"0,3";"6,8";"155,8";"0,3"
"18,8";"0,3";"6,8";"155,9";"0,3"
"18,8";"0,3";"6,8";"156,0";"0,3"
"18,9";"0,3";"6,8";"156,1";"0,3"
"18,9";"0,3";"6,8";"156,2";"0,3"
"18,9";"0,3";"6,8";"156,3";"0,3"
"18,9";"0,3";"6,8";"156,4";"0,3"
"18,9";"0,3";"6,8";"156,5";"0,3"
"19,0";"0,3";"6,8";"156,6";"0,3"
"19,0";"0,3";"6,8";"156,8";"0,3"
"19,0";"0,3";"6,8";"156,9";"0,3"
"19,0";"0,3";"6,8";"157,0";"0,3"
"19,0";"0,3";"6,8";"157,1";"0,3"
"19,1";"0,3";"6,8";"157,3";"0,3"
"19,1";"0,3";"6,8";"157,4";"0,3"
"19,1";"0,3";"6,8";"157,5";"0,3"
"19,1";"0,3";"6,8";"157,6";"0,3"
"19,1";"0,3";"6,8";"157,7";"0,3"
"19,2";"0,3";"6,8";"157,8";"0,3"
"19,2";"0,3";"6,9";"157,9";"0,3"
"19,2";"0,3";"6,9";"158,0";"0,3"
"19,2";"0,3";"6,9";"158,1";"0,3"
"19,2";"0,3";"6,9";"158,2";"0,3"
"19,3";"0,3";"6,9";"158,3";"0,3"
"19,3";"0,3";"6,9";"158,5";"0,3"
"19,3";"0,3";"6,9";"158,6";"0,3"
"19,3";"0,3";"6,9";"158,7";"0,3"
"19,3";"0,3";"6,9";"158,8";"0,3"
"19,4";"0,3";"6,9";"158,9";"0,3"
"19,4";"0,3";"6,9";"159,1";"0,3"
"19,4";"0,3";"6,9";"159,2";"0,3"
"19,4";"0,3";"6,9";"159,3";"0,3"
"19,4";"0,3";"6,9";"159,4";"0,3"
"19,5";"0,3";"6,9";"159,5";"0,3"
"19,5";"0,3";"6,9";"159,6";"0,3"
"19,5";"0,3";"6,9";"159,7";"0,3"
"19,5";"0,3";"6,9";"159,8";"0,3"
"19,5";"0,3";"6,9";"159,8";"0,3"
"19,6";"0,3";"6,9";"160,0";"0,3"
"19,6";"0,3";"6,9";"160,1";"0,3"
"19,6";"0,3";"6,9";"160,2";"0,3"
"19,6";"0,3";"7,0";"160,3";"0,3"
"19,6";"0,3";"7,0";"160,4";"0,3"
"19,7";"0,3";"7,0";"160,5";"0,3"
"19,7";"0,3";"7,0";"160,6";"0,3"
"19,7";"0,3";"7,0";"160,7";"0,3"
"19,7";"0,3";"7,0";"160,8";"0,3"
"19,7";"0,3";"7,0";"160,9";"0,3"
"19,8";"0,3";"7,0";"161,0";"0,3"
"19,8";"0,3";"7,0";"161,1";"0,3"
"19,8";"0,3";"7,0";"161,2";"0,3"
"19,8";"0,3";"7,0";"161,3";"0,3"
"19,8";"0,3";"7,0";"161,4";"0,3"
"19,9";"0,3";"7,0";"161,5";"0,3"
"19,9";"0,3";"7,0";"161,6";"0,3"
"19,9";"0,3";"7,0";"161,7";"0,3"
"19,9";"0,3";"7,0";"161,8";"0,3"
"19,9";"0,3";"7,0";"161,9";"0,3"
"20,0";"0,3";"7,0";"162,0";"0,3"
"20,0";"0,3";"7,0";"162,2";"0,3"
"20,0";"0,3";"7,0";"162,3";"0,3"
"20,0";"0,3";"7,0";"162,4";"0,3"
"20,0";"0,3";"7,0";"162,5";"0,3"
"20,1";"0,3";"7,1";"162,5";"0,3"
"20,1";"0,3";"7,1";"162,6";"0,3"
"20,1";"0,3";"7,1";"162,7";"0,3"
"20,1";"0,3";"7,1";"162,8";"0,3"
"20,1";"0,3";"7,1";"162,9";"0,3"
"20,2";"0,3";"7,1";"163,0";"0,3"
"20,2";"0,3";"7,1";"163,1";"0,3"
"20,2";"0,3";"7,1";"163,2";"0,3"
"20,2";"0,3";"7,1";"163,3";"0,3"
"20,2";"0,3";"7,1";"163,4";"0,3"
"20,3";"0,3";"7,1";"163,5";"0,3"
"20,3";"0,3";"7,1";"163,6";"0,3"
"20,3";"0,3";"7,1";"163,7";"0,3"
"20,3";"0,3";"7,1";"163,8";"0,3"
"20,3";"0,3";"7,1";"163,9";"0,3"
"20,4";"0,3";"7,1";"164,0";"0,3"
"20,4";"0,3";"7,1";"164,1";"0,3"
"20,4";"0,3";"7,1";"164,1";"0,3"
"20,4";"0,3";"7,1";"164,2";"0,3"
"20,4";"0,3";"7,1";"164,3";"0,3"
"20,5";"0,3";"7,1";"164,4";"0,3"
"20,5";"0,3";"7,1";"164,5";"0,3"
"20,5";"0,3";"7,1";"164,6";"0,3"
"20,5";"0,3";"7,1";"164,7";"0,3"
"20,5";"0,3";"7,1";"164,8";"0,3"
"20,6";"0,3";"7,2";"164,9";"0,3"
"20,6";"0,3";"7,2";"165,0";"0,3"
"20,6";"0,3";"7,2";"165,1";"0,3"
"20,6";"0,3";"7,2";"165,2";"0,3"
"20,6";"0,3";"7,2";"165,3";"0,3"
"20,7";"0,3";"7,2";"165,3";"0,3"
"20,7";"0,3";"7,2";"165,4";"0,3"
"20,7";"0,3";"7,2";"165,5";"0,3"
"20,7";"0,3";"7,2";"165,6";"0,3"
"20,7";"0,3";"7,2";"165,7";"0,3"
"20,8";"0,3";"7,2";"165,8";"0,3"
"20,8";"0,3";"7,2";"165,9";"0,3"
"20,8";"0,3";"7,2";"166,0";"0,3"
"20,8";"0,3";"7,2";"166,1";"0,3"
"20,8";"0,3";"7,2";"166,2";"0,3"
"20,9";"0,3";"7,2";"166,3";"0,3"
"20,9";"0,3";"7,2";"166,4";"0,3"
"20,9";"0,3";"7,2";"166,4";"0,3"
"20,9";"0,3";"7,2";"166,5";"0,3"
"20,9";"0,3";"7,2";"166,6";"0,3"
"21,0";"0,3";"7,2";"166,7";"0,3"
"21,0";"0,3";"7,2";"166,7";"0,3"
"21,0";"0,3";"7,2";"166,8";"0,3"
"21,0";"0,3";"7,2";"166,9";"0,3"
"21,0";"0,3";"7,2";"167,0";"0,3"
"21,1";"0,4";"7,2";"167,1";"0,4"
"21,1";"0,4";"7,3";"167,2";"0,4"
"21,1";"0,4";"7,3";"167,3";"0,4"
"21,1";"0,4";"7,3";"167,4";"0,4"
"21,1";"0,4";"7,3";"167,5";"0,4"
"21,2";"0,4";"7,3";"167,6";"0,4"
"21,2";"0,4";"7,3";"167,6";"0,4"
"21,2";"0,4";"7,3";"167,7";"0,4"
"21,2";"0,4";"7,3";"167,8";"0,4"
"21,2";"0,4";"7,3";"167,8";"0,4"
"21,3";"0,4";"7,3";"167,9";"0,4"
"21,3";"0,4";"7,3";"167,9";"0,4"
"21,3";"0,4";"7,3";"168,0";"0,4"
"21,3";"0,4";"7,3";"168,1";"0,4"
"21,3";"0,4";"7,3";"168,2";"0,4"
"21,4";"0,4";"7,3";"168,3";"0,4"
"21,4";"0,4";"7,3";"168,4";"0,4"
"21,4";"0,4";"7,3";"168,5";"0,4"
"21,4";"0,4";"7,3";"168,5";"0,4"
