Tempo;Deslocamento;Força;Tensão à tração;Deformação à tração (Deslocamento);Extens Bi Axial - Connector 6;Extens Bi Trans - Conector 5
"19,3120";"1,5751";"1,5333";"37,5190";"1,5751";"1,5080";"0,8458"
"19,3320";"1,5751";"1,5323";"37,4947";"1,5751";"1,5081";"0,8462"
"19,3520";"1,5750";"1,5314";"37,4714";"1,5750";"1,5083";"0,8464"
"19,3720";"1,5750";"1,5305";"37,4491";"1,5750";"1,5084";"0,8467"
"19,3920";"1,5750";"1,5293";"37,4201";"1,5750";"1,5085";"0,8470"
"19,4120";"1,5750";"1,5282";"37,3938";"1,5750";"1,5087";"0,8473"
"19,4320";"1,5750";"1,5273";"37,3722";"1,5750";"1,5088";"0,8475"
"19,4520";"1,5749";"1,5264";"37,3500";"1,5749";"1,5089";"0,8478"
"19,4720";"1,5749";"1,5252";"37,3199";"1,5749";"1,5090";"0,8481"
"19,4920";"1,5749";"1,5243";"37,2989";"1,5749";"1,5091";"0,8484"
"19,5120";"1,5749";"1,5236";"37,2803";"1,5749";"1,5092";"0,8487"
"19,5320";"1,5749";"1,5229";"37,2636";"1,5749";"1,5093";"0,8490"
"19,5520";"1,5749";"1,5222";"37,2466";"1,5749";"1,5094";"0,8492"
"19,5720";"1,5749";"1,5212";"37,2222";"1,5749";"1,5095";"0,8495"
"19,5920";"1,5748";"1,5203";"37,2008";"1,5748";"1,5096";"0,8498"
"19,6120";"1,5748";"1,5194";"37,1792";"1,5748";"1,5097";"0,8502"
"19,6320";"1,5748";"1,5184";"37,1531";"1,5748";"1,5099";"0,8505"
"19,6520";"1,5748";"1,5176";"37,1338";"1,5748";"1,5100";"0,8508"
"19,6720";"1,5748";"1,5170";"37,1195";"1,5748";"1,5101";"0,8510"
"19,6920";"1,5748";"1,5161";"37,0963";"1,5748";"1,5102";"0,8513"
"19,7120";"1,5748";"1,5156";"37,0856";"1,5748";"1,5103";"0,8516"
"19,7320";"1,5748";"1,5147";"37,0636";"1,5748";"1,5104";"0,8518"
"19,7520";"1,5748";"1,5140";"37,0458";"1,5748";"1,5105";"0,8520"
"19,7720";"1,5748";"1,5130";"37,0204";"1,5748";"1,5106";"0,8524"
"19,7920";"1,5748";"1,5123";"37,0037";"1,5748";"1,5107";"0,8528"
"19,8120";"1,5748";"1,5113";"36,9811";"1,5748";"1,5108";"0,8532"
"19,8320";"1,5748";"1,5108";"36,9676";"1,5747";"1,5109";"0,8536"
"19,8520";"1,5747";"1,5102";"36,9521";"1,5747";"1,5110";"0,8539"
"19,8720";"1,5747";"1,5095";"36,9357";"1,5747";"1,5110";"0,8540"
"19,8920";"1,5747";"1,5087";"36,9172";"1,5747";"1,5111";"0,8541"
"19,9120";"1,5747";"1,5079";"36,8969";"1,5747";"1,5112";"0,8542"
"19,9320";"1,5747";"1,5074";"36,8846";"1,5747";"1,5113";"0,8539"
"19,9520";"1,5747";"1,5066";"36,8650";"1,5747";"1,5114";"0,8540"
"19,9720";"1,5747";"1,5058";"36,8446";"1,5747";"1,5115";"0,8541"
"19,9920";"1,5747";"1,5052";"36,8298";"1,5747";"1,5115";"0,8543"
"20,0120";"1,5747";"1,5045";"36,8132";"1,5747";"1,5116";"0,8544"
"20,0320";"1,5747";"1,5035";"36,7902";"1,5747";"1,5117";"0,8547"
"20,0520";"1,5747";"1,5029";"36,7738";"1,5747";"1,5118";"0,8548"
"20,0720";"1,5747";"1,5027";"36,7686";"1,5747";"1,5118";"0,8550"
"20,0920";"1,5747";"1,5019";"36,7504";"1,5747";"1,5119";"0,8551"
"20,1120";"1,5747";"1,5012";"36,7335";"1,5747";"1,5120";"0,8552"
"20,1320";"1,5747";"1,5006";"36,7190";"1,5747";"1,5121";"0,8556"
"20,1520";"1,5747";"1,5001";"36,7069";"1,5747";"1,5122";"0,8558"
"20,1720";"1,5747";"1,4991";"36,6826";"1,5747";"1,5123";"0,8562"
"20,1920";"1,5747";"1,4986";"36,6701";"1,5747";"1,5124";"0,8566"
"20,2120";"1,5747";"1,4981";"36,6576";"1,5747";"1,5125";"0,8572"
"20,2320";"1,5747";"1,4976";"36,6454";"1,5747";"1,5125";"0,8573"
"20,2520";"1,5747";"1,4968";"36,6250";"1,5747";"1,5126";"0,8579"
"20,2720";"1,5747";"1,4962";"36,6101";"1,5747";"1,5127";"0,8581"
"20,2920";"1,5747";"1,4957";"36,5991";"1,5747";"1,5128";"0,8585"
"20,3120";"1,5747";"1,4949";"36,5793";"1,5747";"1,5128";"0,8586"
"20,3320";"1,5747";"1,4945";"36,5684";"1,5747";"1,5129";"0,8589"
"20,3520";"1,5747";"1,4939";"36,5549";"1,5747";"1,5130";"0,8591"
"20,3720";"1,5747";"1,4931";"36,5340";"1,5747";"1,5131";"0,8594"
"20,3920";"1,5747";"1,4927";"36,5246";"1,5747";"1,5131";"0,8599"
"20,4120";"1,5747";"1,4922";"36,5131";"1,5747";"1,5132";"0,8603"
"20,4320";"1,5747";"1,4917";"36,5013";"1,5747";"1,5133";"0,8606"
"20,4520";"1,5747";"1,4912";"36,4887";"1,5747";"1,5133";"0,8609"
"20,4720";"1,5747";"1,4906";"36,4740";"1,5747";"1,5134";"0,8613"
"20,4920";"1,5747";"1,4901";"36,4616";"1,5747";"1,5135";"0,8615"
"20,5120";"1,5747";"1,4894";"36,4433";"1,5747";"1,5136";"0,8617"
"20,5320";"1,5747";"1,4889";"36,4319";"1,5747";"1,5136";"0,8618"
"20,5520";"1,5747";"1,4884";"36,4205";"1,5747";"1,5137";"0,8620"
"20,5720";"1,5747";"1,4880";"36,4102";"1,5747";"1,5137";"0,8622"
"20,5920";"1,5747";"1,4873";"36,3934";"1,5747";"1,5138";"0,8626"
"20,6120";"1,5747";"1,4868";"36,3796";"1,5747";"1,5135";"0,8634"
"20,6320";"1,5747";"1,4862";"36,3657";"1,5747";"1,5133";"0,8652"
"20,6520";"1,5747";"1,4859";"36,3574";"1,5747";"1,5135";"0,8651"
"20,6720";"1,5747";"1,4853";"36,3434";"1,5747";"1,5139";"0,8640"
"20,6920";"1,5747";"1,4846";"36,3266";"1,5747";"1,5141";"0,8637"
"20,7120";"1,5747";"1,4841";"36,3149";"1,5747";"1,5142";"0,8638"
"20,7320";"1,5747";"1,4838";"36,3072";"1,5747";"1,5142";"0,8645"
"20,7520";"1,5747";"1,4833";"36,2958";"1,5747";"1,5142";"0,8644"
"20,7720";"1,5747";"1,4828";"36,2824";"1,5747";"1,5143";"0,8783"
"20,7920";"1,5747";"1,4823";"36,2695";"1,5747";"1,5150";"0,9264"
"20,8120";"1,5747";"1,4819";"36,2610";"1,5747";"1,5170";"0,9897"
"20,8320";"1,5747";"1,4813";"36,2471";"1,5747";"1,5185";"1,0285"
"20,8520";"1,5747";"1,4805";"36,2259";"1,5747";"1,5183";"0,9953"
"20,8720";"1,5747";"1,4801";"36,2165";"1,5747";"1,5171";"0,8989"
"20,8920";"1,5747";"1,4798";"36,2088";"1,5747";"1,5159";"0,7860"
"20,9120";"1,5747";"1,4793";"36,1980";"1,5747";"1,5151";"0,6658"
"20,9320";"1,5747";"1,4790";"36,1889";"1,5747";"1,5142";"0,5196"
"20,9520";"1,5747";"1,4785";"36,1786";"1,5747";"1,5133";"0,3478"
"20,9720";"1,5747";"1,4782";"36,1698";"1,5747";"1,5122";"0,1499"
"20,9920";"1,5747";"1,4775";"36,1522";"1,5747";"1,3287";"-0,3502"
"21,0120";"1,5747";"1,4771";"36,1427";"1,5747";"0,6973";"-1,6171"
"21,0320";"1,5747";"1,4764";"36,1270";"1,5747";"0,4700";"-3,2447"
"21,0520";"1,5747";"1,4759";"36,1146";"1,5747";"0,4839";"-4,9103"
"21,0720";"1,5747";"1,4755";"36,1030";"1,5747";"0,5988";"-6,5268"
"21,0920";"1,5747";"1,4752";"36,0958";"1,5747";"0,3022";"-8,0771"
"21,1120";"1,5747";"1,4749";"36,0901";"1,5747";"0,0402";"-9,1871"
"21,1320";"1,5747";"1,4743";"36,0736";"1,5747";"-0,0226";"-9,9134"
"21,1520";"1,5747";"1,4742";"36,0718";"1,5747";"-0,0161";"-10,2519"
"21,1720";"1,5747";"1,4739";"36,0646";"1,5747";"-0,0165";"-10,2089"
"21,1920";"1,5747";"1,4733";"36,0503";"1,5747";"-0,0154";"-9,8291"
"21,2120";"1,5747";"1,4727";"36,0356";"1,5747";"-0,0130";"-9,5832"
"21,2320";"1,5747";"1,4720";"36,0189";"1,5747";"-0,0114";"-9,5311"
"21,2520";"1,5747";"1,4714";"36,0040";"1,5747";"-0,0093";"-9,1681"
"21,2720";"1,5747";"1,4712";"35,9985";"1,5747";"-0,0115";"-8,8177"
"21,2920";"1,5747";"1,4707";"35,9862";"1,5747";"-0,0112";"-8,5895"
"21,3120";"1,5747";"1,4702";"35,9755";"1,5747";"-0,0105";"-8,4737"
"21,3320";"1,5747";"1,4699";"35,9665";"1,5747";"-0,0103";"-8,5281"
"21,3520";"1,5747";"1,4694";"35,9547";"1,5747";"-0,0109";"-9,0063"
"21,3720";"1,5747";"1,4689";"35,9431";"1,5747";"-0,0121";"-9,7657"
"21,3920";"1,5747";"1,4684";"35,9314";"1,5747";"-0,0129";"-10,1908"
"21,4120";"1,5747";"1,4680";"35,9212";"1,5747";"-0,0139";"-10,3054"
"21,4320";"1,5747";"1,4676";"35,9118";"1,5747";"-0,0139";"-10,3072"
"21,4520";"1,5747";"1,4675";"35,9079";"1,5747";"-0,0174";"-10,2955"
"21,4720";"1,5747";"1,4670";"35,8962";"1,5747";"-0,0725";"-10,2970"
"21,4920";"1,5747";"1,4666";"35,8864";"1,5747";"-0,1476";"-10,3254"
"21,5120";"1,5747";"1,4660";"35,8724";"1,5747";"-0,1135";"-10,3414"
"21,5320";"1,5747";"1,4658";"35,8661";"1,5747";"-0,1098";"-10,3337"
"21,5520";"1,5747";"1,4653";"35,8533";"1,5747";"-0,0933";"-10,3144"
"21,5720";"1,5747";"1,4649";"35,8440";"1,5747";"-0,0464";"-10,2957"
"21,5920";"1,5747";"1,4647";"35,8393";"1,5747";"-0,0174";"-10,2848"
"21,6120";"1,5747";"1,4643";"35,8294";"1,5747";"0,0010";"-10,2785"
"21,6320";"1,5747";"1,4642";"35,8280";"1,5747";"0,0070";"-10,2716"
"21,6520";"1,5747";"1,4637";"35,8163";"1,5747";"-0,0090";"-10,2599"
"21,6720";"1,5747";"1,4633";"35,8058";"1,5747";"-0,0193";"-10,2545"
"21,6920";"1,5747";"1,4627";"35,7907";"1,5747";"-0,0123";"-10,2567"
"21,7120";"1,5747";"1,4625";"35,7851";"1,5747";"0,0083";"-10,2637"
"21,7320";"1,5747";"1,4620";"35,7748";"1,5747";"-0,0037";"-10,2674"
"21,7520";"1,5747";"1,4618";"35,7682";"1,5747";"-0,0196";"-10,2751"
"21,7720";"1,5747";"1,4613";"35,7572";"1,5747";"-0,0234";"-10,2902"
"21,7920";"1,5747";"1,4609";"35,7475";"1,5747";"-0,0224";"-10,3028"
"21,8120";"1,5747";"1,4606";"35,7388";"1,5747";"-0,0245";"-10,3032"
"21,8320";"1,5747";"1,4603";"35,7309";"1,5747";"-0,0266";"-10,2973"
"21,8520";"1,5747";"1,4598";"35,7187";"1,5747";"-0,0312";"-10,2894"
"21,8720";"1,5747";"1,4596";"35,7160";"1,5747";"-0,0373";"-10,2753"
"21,8920";"1,5747";"1,4590";"35,7009";"1,5747";"-0,0485";"-10,2580"
"21,9120";"1,5747";"1,4586";"35,6916";"1,5747";"-0,0610";"-10,2411"
"21,9320";"1,5747";"1,4584";"35,6854";"1,5747";"-0,0721";"-10,2272"
"21,9520";"1,5747";"1,4580";"35,6761";"1,5747";"-0,0739";"-10,2254"
"21,9720";"1,5747";"1,4577";"35,6673";"1,5747";"-0,0449";"-10,2364"
"21,9920";"1,5747";"1,4573";"35,6581";"1,5747";"-0,0196";"-10,2610"
"22,0120";"1,5747";"1,4566";"35,6415";"1,5747";"-0,0093";"-10,2963"
"22,0320";"1,5747";"1,4562";"35,6324";"1,5747";"-0,0126";"-10,3306"
"22,0520";"1,5747";"1,4561";"35,6299";"1,5747";"-0,0795";"-10,3616"
"22,0720";"1,5747";"1,4558";"35,6217";"1,5747";"-0,1693";"-10,3830"
"22,0920";"1,5747";"1,4555";"35,6147";"1,5747";"-0,2820";"-10,3972"
"22,1120";"1,5747";"1,4550";"35,6029";"1,5747";"-0,4280";"-10,4132"
"22,1320";"1,5747";"1,4545";"35,5902";"1,5747";"-0,5502";"-10,4350"
"22,1520";"1,5747";"1,4543";"35,5843";"1,5747";"-0,5609";"-10,4501"
"22,1720";"1,5747";"1,4540";"35,5774";"1,5747";"-0,5181";"-10,4534"
"22,1920";"1,5747";"1,4538";"35,5731";"1,5747";"-0,4664";"-10,4497"
"22,2120";"1,5747";"1,4533";"35,5599";"1,5747";"-0,3999";"-10,4473"
"22,2320";"1,5747";"1,4531";"35,5551";"1,5747";"-0,3280";"-10,4374"
"22,2520";"1,5747";"1,4525";"35,5410";"1,5747";"-0,2809";"-10,4149"
"22,2720";"1,5747";"1,4523";"35,5370";"1,5747";"-0,2591";"-10,3902"
"22,2920";"1,5747";"1,4518";"35,5236";"1,5747";"-0,2077";"-10,3721"
"22,3120";"1,5747";"1,4515";"35,5169";"1,5747";"-0,1086";"-10,3577"
"22,3320";"1,5747";"1,4509";"35,5025";"1,5747";"-0,0552";"-10,3414"
"22,3520";"1,5747";"1,4508";"35,4998";"1,5747";"-0,0554";"-10,3231"
"22,3720";"1,5747";"1,4504";"35,4903";"1,5747";"-0,0353";"-10,3012"
"22,3920";"1,5747";"1,4502";"35,4852";"1,5747";"-0,0173";"-10,2801"
"22,4120";"1,5747";"1,4501";"35,4828";"1,5747";"-0,0134";"-10,2652"
"22,4320";"1,5747";"1,4499";"35,4770";"1,5747";"-0,0118";"-10,2670"
"22,4520";"1,5747";"1,4493";"35,4620";"1,5747";"-0,0173";"-10,2804"
"22,4720";"1,5747";"1,4488";"35,4512";"1,5747";"-0,0201";"-10,3050"
"22,4920";"1,5747";"1,4486";"35,4448";"1,5747";"-0,0291";"-10,3344"
"22,5120";"1,5747";"1,4484";"35,4411";"1,5747";"-0,0477";"-10,3626"
"22,5320";"1,5747";"1,4481";"35,4345";"1,5747";"-0,0111";"-10,4019"
"22,5520";"1,5747";"1,4479";"35,4278";"1,5747";"0,0115";"-10,4294"
"22,5720";"1,5747";"1,4472";"35,4111";"1,5747";"0,0172";"-10,4412"
"22,5920";"1,5747";"1,4472";"35,4107";"1,5747";"0,0002";"-10,4179"
"22,6120";"1,5747";"1,4468";"35,4014";"1,5747";"-0,0127";"-10,3920"
"22,6320";"1,5747";"1,4465";"35,3941";"1,5747";"-0,0237";"-10,3838"
"22,6520";"1,5747";"1,4462";"35,3875";"1,5747";"-0,0123";"-10,3896"
"22,6720";"1,5747";"1,4459";"35,3809";"1,5747";"-0,0098";"-10,3808"
"22,6920";"1,5747";"1,4457";"35,3756";"1,5747";"-0,0076";"-10,3809"
"22,7120";"1,5747";"1,4456";"35,3717";"1,5747";"-0,0060";"-10,3815"
"22,7320";"1,5747";"1,4453";"35,3654";"1,5747";"-0,0056";"-10,3746"
"22,7520";"1,5747";"1,4449";"35,3558";"1,5747";"-0,0022";"-10,3555"
"22,7720";"1,5747";"1,4447";"35,3506";"1,5747";"-0,0013";"-10,3359"
"22,7920";"1,5747";"1,4442";"35,3393";"1,5747";"0,0008";"-10,3439"
"22,8120";"1,5747";"1,4438";"35,3292";"1,5747";"-0,0086";"-10,3569"
"22,8320";"1,5747";"1,4438";"35,3280";"1,5747";"-0,0031";"-10,3576"
"22,8520";"1,5747";"1,4431";"35,3123";"1,5747";"-0,0024";"-10,3183"
"22,8720";"1,5747";"1,4428";"35,3029";"1,5747";"-0,0165";"-10,2649"
"22,8920";"1,5747";"1,4426";"35,2990";"1,5747";"-0,0209";"-10,2501"
"22,9120";"1,5747";"1,4423";"35,2908";"1,5747";"-0,0380";"-10,2847"
"22,9320";"1,5747";"1,4421";"35,2868";"1,5747";"-0,0283";"-10,3245"
"22,9520";"1,5747";"1,4422";"35,2891";"1,5747";"-0,0056";"-10,3370"
"22,9720";"1,5747";"1,4414";"35,2702";"1,5747";"0,0070";"-10,3209"
"22,9920";"1,5747";"1,4411";"35,2612";"1,5747";"0,0016";"-10,2970"
"23,0120";"1,5747";"1,4408";"35,2552";"1,5747";"-0,0118";"-10,2879"
"23,0320";"1,5747";"1,4404";"35,2451";"1,5747";"-0,0242";"-10,2949"
"23,0520";"1,5747";"1,4403";"35,2432";"1,5747";"-0,0381";"-10,3025"
"23,0720";"1,5747";"1,4402";"35,2401";"1,5747";"-0,0390";"-10,2993"
"23,0920";"1,5747";"1,4399";"35,2323";"1,5747";"-0,0174";"-10,2992"
"23,1120";"1,5747";"1,4398";"35,2302";"1,5747";"-0,0245";"-10,2968"
"23,1320";"1,5747";"1,4394";"35,2211";"1,5747";"-0,0260";"-10,2950"
"23,1520";"1,5747";"1,4389";"35,2087";"1,5747";"-0,0225";"-10,2880"
"23,1720";"1,5747";"1,4385";"35,1997";"1,5747";"-0,0191";"-10,2801"
"23,1920";"1,5747";"1,4385";"35,1991";"1,5747";"-0,0216";"-10,2694"
"23,2120";"1,5747";"1,4380";"35,1876";"1,5747";"-0,0161";"-10,2574"
"23,2320";"1,5747";"1,4377";"35,1802";"1,5747";"-0,0122";"-10,1247"
"23,2520";"1,5747";"1,4378";"35,1806";"1,5747";"-0,0098";"-9,7682"
"23,2720";"1,5747";"1,4372";"35,1666";"1,5747";"-0,0171";"-9,2708"
"23,2920";"1,5747";"1,4372";"35,1681";"1,5747";"-0,0236";"-8,6522"
"23,3120";"1,5747";"1,4369";"35,1596";"1,5747";"-0,0270";"-7,8623"
"23,3320";"1,5747";"1,4364";"35,1469";"1,5747";"-0,0164";"-6,8531"
"23,3520";"1,5747";"1,4359";"35,1362";"1,5747";"-0,0050";"-5,8250"
"23,3720";"1,5747";"1,4358";"35,1328";"1,5747";"-0,0030";"-4,8754"
"23,3920";"1,5747";"1,4356";"35,1280";"1,5747";"-0,0089";"-3,8467"
"23,4120";"1,5747";"1,4354";"35,1228";"1,5747";"-0,0109";"-2,5954"
"23,4320";"1,5747";"1,4353";"35,1214";"1,5747";"-0,0067";"-1,0887"
"23,4520";"1,5747";"1,4349";"35,1114";"1,5747";"0,0042";"0,6329"
"23,4720";"1,5747";"1,4346";"35,1024";"1,5747";"-0,0736";"2,4934"
"23,4920";"1,5747";"1,4342";"35,0931";"1,5747";"-0,2218";"4,3083"
"23,5120";"1,5747";"1,4338";"35,0838";"1,5747";"-0,1832";"6,0988"
"23,5320";"1,5747";"1,4337";"35,0817";"1,5747";"-0,0866";"7,8849"
"23,5520";"1,5747";"1,4334";"35,0740";"1,5747";"-0,0115";"9,8439"
"23,5720";"1,5747";"1,4332";"35,0685";"1,5747";"0,0601";"12,1348"
"23,5920";"1,5747";"1,4331";"35,0677";"1,5747";"0,0844";"14,5494"
"23,6120";"1,5747";"1,4328";"35,0587";"1,5747";"0,1750";"16,7061"
"23,6320";"1,5747";"1,4326";"35,0546";"1,5747";"0,3743";"18,3090"
"23,6520";"1,5747";"1,4322";"35,0447";"1,5747";"0,5800";"19,1493"
"23,6720";"1,5747";"1,4322";"35,0444";"1,5747";"0,6081";"19,4252"
"23,6920";"1,5747";"1,4317";"35,0313";"1,5747";"0,4123";"19,4620"
"23,7120";"1,5747";"1,4315";"35,0264";"1,5747";"0,2334";"19,4344"
"23,7320";"1,5747";"1,4311";"35,0174";"1,5747";"0,0306";"19,4290"
"23,7520";"1,5747";"1,4309";"35,0134";"1,5747";"-0,1918";"19,4480"
"23,7720";"1,5747";"1,4306";"35,0059";"1,5747";"-0,3535";"19,4888"
"23,7920";"1,5747";"1,4305";"35,0025";"1,5747";"-0,4279";"19,5304"
"23,8120";"1,5747";"1,4304";"34,9994";"1,5747";"-0,4155";"19,5646"
"23,8320";"1,5747";"1,4300";"34,9901";"1,5747";"-0,3293";"19,5771"
"23,8520";"1,5747";"1,4296";"34,9811";"1,5747";"-0,2197";"19,5756"
"23,8720";"1,5747";"1,4295";"34,9779";"1,5747";"-0,1401";"19,5787"
"23,8920";"1,5747";"1,4293";"34,9728";"1,5747";"-0,0765";"19,5878"
"23,9120";"1,5747";"1,4289";"34,9637";"1,5747";"-0,0214";"19,5946"
"23,9320";"1,5747";"1,4285";"34,9549";"1,5747";"0,0339";"19,5962"
"23,9520";"1,5747";"1,4285";"34,9536";"1,5747";"0,0909";"19,5928"
"23,9720";"1,5747";"1,4282";"34,9475";"1,5747";"0,1178";"19,5921"
"23,9920";"1,5747";"1,4283";"34,9484";"1,5747";"0,1099";"19,5850"
"24,0120";"1,5747";"1,4277";"34,9346";"1,5747";"0,1224";"19,5698"
"24,0320";"1,5747";"1,4275";"34,9288";"1,5747";"0,1043";"19,5659"
"24,0520";"1,5747";"1,4271";"34,9190";"1,5747";"0,0522";"19,5669"
"24,0720";"1,5747";"1,4270";"34,9173";"1,5747";"0,0583";"19,5614"
"24,0920";"1,5747";"1,4267";"34,9104";"1,5747";"0,1139";"19,5468"
"24,1120";"1,5747";"1,4267";"34,9095";"1,5747";"0,1830";"19,5351"
"24,1320";"1,5747";"1,4262";"34,8976";"1,5747";"0,2421";"19,5317"
"24,1520";"1,5747";"1,4259";"34,8909";"1,5747";"0,2744";"19,5321"
"24,1720";"1,5747";"1,4258";"34,8881";"1,5747";"0,2800";"19,5318"
"24,1920";"1,5747";"1,4258";"34,8887";"1,5747";"0,2803";"19,5323"
"24,2120";"1,5747";"1,4254";"34,8771";"1,5747";"0,2745";"19,5315"
"24,2320";"1,5747";"1,4254";"34,8771";"1,5747";"0,2699";"19,5309"
"24,2520";"1,5747";"1,4250";"34,8677";"1,5747";"0,2739";"19,5415"
"24,2720";"1,5747";"1,4248";"34,8623";"1,5747";"0,2671";"19,5418"
"24,2920";"1,5747";"1,4245";"34,8554";"1,5747";"0,2484";"19,5336"
"24,3120";"1,5747";"1,4243";"34,8506";"1,5747";"0,2298";"19,5259"
"24,3320";"1,5747";"1,4239";"34,8413";"1,5747";"0,2268";"19,5215"
"24,3520";"1,5747";"1,4238";"34,8381";"1,5747";"0,2183";"19,5192"
"24,3720";"1,5747";"1,4234";"34,8283";"1,5747";"0,2141";"19,5171"
"24,3920";"1,5747";"1,4232";"34,8254";"1,5747";"0,2171";"19,5157"
"24,4120";"1,5747";"1,4230";"34,8196";"1,5747";"0,2097";"19,5170"
"24,4320";"1,5747";"1,4228";"34,8156";"1,5747";"0,2083";"19,5188"
"24,4520";"1,5747";"1,4226";"34,8099";"1,5747";"0,2033";"19,5186"
"24,4720";"1,5747";"1,4225";"34,8067";"1,5747";"0,1802";"19,5162"
"24,4920";"1,5747";"1,4221";"34,7974";"1,5747";"0,1622";"19,5122"
"24,5120";"1,5747";"1,4218";"34,7890";"1,5747";"0,1628";"19,5071"
"24,5320";"1,5747";"1,4218";"34,7889";"1,5747";"0,1870";"19,5023"
"24,5520";"1,5747";"1,4213";"34,7775";"1,5747";"0,2185";"19,4997"
"24,5720";"1,5747";"1,4213";"34,7773";"1,5747";"0,2384";"19,5001"
"24,5920";"1,5747";"1,4211";"34,7733";"1,5747";"0,2498";"19,5015"
"24,6120";"1,5747";"1,4209";"34,7690";"1,5747";"0,2531";"19,5019"
"24,6320";"1,5747";"1,4206";"34,7608";"1,5747";"0,2566";"19,5009"
"24,6520";"1,5747";"1,4205";"34,7581";"1,5747";"0,2557";"19,4988"
"24,6720";"1,5747";"1,4203";"34,7529";"1,5747";"0,2474";"19,4971"
"24,6920";"1,5747";"1,4198";"34,7404";"1,5747";"0,2357";"19,4973"
"24,7120";"1,5747";"1,4197";"34,7396";"1,5747";"0,2289";"19,4986"
"24,7320";"1,5747";"1,4195";"34,7326";"1,5747";"0,2404";"19,4988"
"24,7520";"1,5747";"1,4193";"34,7290";"1,5747";"0,2546";"19,4969"
"24,7720";"1,5747";"1,4192";"34,7256";"1,5747";"0,2619";"19,4942"
"24,7920";"1,5747";"1,4184";"34,7075";"1,5747";"0,2650";"19,4919"
"24,8120";"1,5747";"1,4187";"34,7140";"1,5747";"0,2625";"19,4907"
"24,8320";"1,5747";"1,4184";"34,7067";"1,5747";"0,2516";"19,4906"
"24,8520";"1,5747";"1,4184";"34,7067";"1,5747";"0,2268";"19,4916"
"24,8720";"1,5747";"1,4179";"34,6943";"1,5747";"0,1883";"19,4927"
"24,8920";"1,5747";"1,4178";"34,6912";"1,5747";"0,1543";"19,4934"
"24,9120";"1,5747";"1,4176";"34,6875";"1,5747";"0,1477";"19,4938"
"24,9320";"1,5747";"1,4173";"34,6805";"1,5747";"0,1551";"19,4926"
"24,9520";"1,5747";"1,4174";"34,6816";"1,5747";"0,1660";"19,4916"
"24,9720";"1,5747";"1,4167";"34,6664";"1,5747";"0,1832";"19,4902"
"24,9920";"1,5747";"1,4167";"34,6662";"1,5747";"0,1916";"19,4865"
"25,0120";"1,5747";"1,4164";"34,6573";"1,5747";"0,1878";"19,4833"
"25,0320";"1,5747";"1,4161";"34,6515";"1,5747";"0,1912";"19,4822"
"25,0520";"1,5747";"1,4161";"34,6500";"1,5747";"0,2068";"19,4804"
"25,0720";"1,5747";"1,4159";"34,6457";"1,5747";"0,2167";"19,4788"
"25,0920";"1,5747";"1,4156";"34,6386";"1,5747";"0,2268";"19,4776"
"25,1120";"1,5747";"1,4154";"34,6337";"1,5747";"0,2387";"19,4746"
"25,1320";"1,5747";"1,4153";"34,6314";"1,5747";"0,2413";"19,4729"
"25,1520";"1,5747";"1,4149";"34,6212";"1,5747";"0,2455";"19,4723"
"25,1720";"1,5747";"1,4147";"34,6173";"1,5747";"0,2588";"19,4719"
"25,1920";"1,5747";"1,4145";"34,6108";"1,5747";"0,2722";"19,4723"
"25,2120";"1,5747";"1,4144";"34,6100";"1,5747";"0,2760";"19,4727"
"25,2320";"1,5747";"1,4143";"34,6065";"1,5747";"0,2741";"19,4724"
"25,2520";"1,5747";"1,4140";"34,5995";"1,5747";"0,2744";"19,4715"
"25,2720";"1,5747";"1,4139";"34,5956";"1,5747";"0,2668";"19,4706"
"25,2920";"1,5747";"1,4138";"34,5932";"1,5747";"0,2617";"19,4708"
"25,3120";"1,5747";"1,4134";"34,5846";"1,5747";"0,2694";"19,4711"
"25,3320";"1,5747";"1,4130";"34,5750";"1,5747";"0,2682";"19,4713"
"25,3520";"1,5747";"1,4129";"34,5720";"1,5747";"0,2601";"19,4716"
"25,3720";"1,5747";"1,4128";"34,5689";"1,5747";"0,2512";"19,4722"
"25,3920";"1,5747";"1,4127";"34,5666";"1,5747";"0,2346";"19,4724"
"25,4120";"1,5747";"1,4125";"34,5636";"1,5747";"0,2306";"19,4729"
"25,4320";"1,5747";"1,4123";"34,5567";"1,5747";"0,2437";"19,4736"
"25,4520";"1,5747";"1,4120";"34,5501";"1,5747";"0,2539";"19,4751"
"25,4720";"1,5747";"1,4120";"34,5498";"1,5747";"0,2504";"19,4758"
"25,4920";"1,5747";"1,4117";"34,5424";"1,5747";"0,2350";"19,4762"
"25,5120";"1,5747";"1,4113";"34,5343";"1,5747";"0,2103";"19,4765"
"25,5320";"1,5747";"1,4111";"34,5285";"1,5747";"0,1880";"19,4767"
"25,5520";"1,5747";"1,4109";"34,5233";"1,5747";"0,1827";"19,4773"
"25,5720";"1,5747";"1,4108";"34,5208";"1,5747";"0,2103";"19,4781"
"25,5920";"1,5747";"1,4105";"34,5140";"1,5747";"0,2436";"19,4776"
"25,6120";"1,5747";"1,4105";"34,5140";"1,5747";"0,2511";"19,4771"
"25,6320";"1,5747";"1,4105";"34,5124";"1,5747";"0,2259";"19,4769"
"25,6520";"1,5747";"1,4102";"34,5053";"1,5747";"0,1801";"19,4774"
